"","Fecha","campaign_id","Cantidad_llamadas"
"3532",2020-04-01,5000001,41
"3533",2020-04-02,5000001,36
"3534",2020-04-03,5000001,109
"3535",2020-04-06,5000001,60
"3536",2020-04-07,5000001,65
"3537",2020-04-08,5000001,105
"3538",2020-04-13,5000001,106
"3539",2020-04-14,5000001,152
"3540",2020-04-15,5000001,106
"3541",2020-04-16,5000001,128
"3542",2020-04-17,5000001,57
"3543",2020-04-20,5000001,100
"3544",2020-04-21,5000001,103
"3545",2020-04-22,5000001,93
"3546",2020-04-23,5000001,96
"3547",2020-04-24,5000001,72
"3548",2020-04-27,5000001,119
"3549",2020-04-28,5000001,111
"3550",2020-04-29,5000001,83
"3551",2020-04-30,5000001,101
"3552",2020-05-04,5000001,70
"3553",2020-05-05,5000001,91
"3554",2020-05-06,5000001,68
"3555",2020-05-07,5000001,61
"3556",2020-05-08,5000001,61
"3557",2020-05-11,5000001,129
"3558",2020-05-12,5000001,37
"3559",2020-05-13,5000001,34
"3560",2020-05-14,5000001,50
"3561",2020-05-15,5000001,96
"3562",2020-05-18,5000001,80
"3563",2020-05-19,5000001,54
"3564",2020-05-20,5000001,36
"3565",2020-05-21,5000001,27
"3566",2020-05-22,5000001,48
"3567",2020-05-26,5000001,50
"3568",2020-05-27,5000001,35
"3569",2020-05-28,5000001,51
"3570",2020-05-29,5000001,62
"3571",2020-06-01,5000001,61
"3572",2020-06-02,5000001,80
"3573",2020-06-03,5000001,65
"3574",2020-06-04,5000001,70
"3575",2020-06-05,5000001,35
"3576",2020-06-08,5000001,61
"3577",2020-06-09,5000001,57
"3578",2020-06-10,5000001,48
"3579",2020-06-11,5000001,55
"3580",2020-06-12,5000001,39
"3581",2020-06-16,5000001,41
"3582",2020-06-17,5000001,35
"3583",2020-06-18,5000001,31
"3584",2020-06-19,5000001,43
"3585",2020-06-23,5000001,37
"3586",2020-06-24,5000001,51
"3587",2020-06-25,5000001,35
"3588",2020-06-26,5000001,32
"3589",2020-06-30,5000001,59
"3590",2020-07-01,5000001,49
"3591",2020-07-02,5000001,49
"3592",2020-07-03,5000001,61
"3593",2020-07-06,5000001,47
"3594",2020-07-07,5000001,53
"3595",2020-07-08,5000001,58
"3596",2020-07-09,5000001,65
"3597",2020-07-10,5000001,48
"3598",2020-07-13,5000001,76
"3599",2020-07-14,5000001,66
"3600",2020-07-15,5000001,46
"3601",2020-07-16,5000001,34
"3602",2020-07-17,5000001,35
"3603",2020-07-21,5000001,61
"3604",2020-07-22,5000001,50
"3605",2020-07-23,5000001,52
"3606",2020-07-24,5000001,111
"3607",2020-07-27,5000001,66
"3608",2020-07-28,5000001,58
"3609",2020-07-29,5000001,62
"3610",2020-07-30,5000001,44
"3611",2020-07-31,5000001,55
"3612",2020-08-03,5000001,63
"3613",2020-08-04,5000001,111
"3614",2020-08-05,5000001,100
"3615",2020-08-06,5000001,159
"3616",2020-08-10,5000001,97
"3617",2020-08-11,5000001,212
"3618",2020-08-12,5000001,169
"3619",2020-08-13,5000001,88
"3620",2020-08-14,5000001,51
"3621",2020-08-18,5000001,90
"3622",2020-08-19,5000001,81
"3623",2020-08-20,5000001,51
"3624",2020-08-21,5000001,57
"3625",2020-08-24,5000001,82
"3626",2020-08-25,5000001,94
"3627",2020-08-26,5000001,92
"3628",2020-08-27,5000001,148
"3629",2020-08-28,5000001,4
"3630",2020-03-26,9090900,2
"3631",2020-03-31,9090900,1
"3632",2019-01-28,10000004,27
"3633",2019-02-01,10000004,13
"3634",2019-02-27,20202001,11
"3635",2019-02-28,20202001,5
"3636",2020-02-20,20202001,39
"3637",2020-02-21,20202001,3
"3638",2020-02-24,20202001,14
"3639",2020-02-25,20202001,13
"3640",2020-02-26,20202001,6
"3641",2020-02-27,20202001,13
"3642",2020-02-28,20202001,4
"3643",2020-03-02,20202001,4
"3644",2020-03-03,20202001,8
"3645",2020-03-04,20202001,9
"3646",2020-03-05,20202001,11
"3647",2020-03-06,20202001,8
"3648",2020-03-09,20202001,11
"3649",2020-03-11,20202001,7
"3650",2020-03-12,20202001,8
"3651",2020-03-13,20202001,6
"3652",2020-03-16,20202001,2
"3653",2020-03-17,20202001,29
"3654",2020-03-18,20202001,20
"3655",2020-03-19,20202001,3
"3656",2020-03-20,20202001,9
"3657",2020-03-24,20202001,7
"3658",2020-03-25,20202001,10
"3659",2020-03-26,20202001,8
"3660",2020-03-27,20202001,4
"3661",2020-07-16,20202001,1
"3662",2020-03-26,22222222,9
"3663",2020-07-23,22222222,4
